model_id,role,suite,case_id,passed,score,missing,forbidden
tencent/hy3-preview,enrichment,western_quality_expanded,quality_enrich_uncertain_claim_001,False,10,"any of: могла быть | may have | could be | potentially,any of: двойного назначения | dual-use,any of: нет независимого подтверждения | no independent confirmation | unverified,any of: знал | aware | knowledge",
tencent/hy3-preview,enrichment,western_quality_expanded,quality_enrich_sensitive_no_softening_001,True,100,,
tencent/hy3-preview,translation,western_quality_expanded,quality_translation_ru_en_trade_001,True,100,,
tencent/hy3-preview,translation,western_quality_expanded,quality_translation_uk_en_tibet_001,True,100,,
tencent/hy3-preview,translation,western_quality_expanded,quality_translation_en_ru_scs_001,False,85,any of: отклони | признал недейств,
tencent/hy3-preview,translation,western_quality_expanded,quality_translation_ru_en_hongkong_001,False,85,any of: author of the post claims | post's author claims,
tencent/hy3-preview,query,western_quality_expanded,quality_query_taiwan_quarantine_001,True,100,,
tencent/hy3-preview,query,western_quality_expanded,quality_query_china_iran_energy_001,True,100,,
tencent/hy3-preview,query,western_quality_expanded,quality_query_xinjiang_competing_claims_001,True,100,,
tencent/hy3-preview,script_pack,western_quality_expanded,quality_script_pack_sensitive_sources_001,True,100,,
