model_id,role,suite,case_id,passed,score,missing,forbidden
google/gemini-3.1-flash-lite,translation,western_quality_expanded,quality_translation_en_ru_scs_001,True,100,,
google/gemini-3.1-flash-lite,translation,western_quality_translation,quality_translation_ru_en_001,True,100,,
google/gemini-3.1-flash-lite,translation,western_quality_expanded,quality_translation_ru_en_hongkong_001,True,100,,
google/gemini-3.1-flash-lite,translation,western_quality_expanded,quality_translation_ru_en_trade_001,True,100,,
google/gemini-3.1-flash-lite,translation,western_quality_expanded,quality_translation_uk_en_tibet_001,True,100,,
google/gemini-3.1-flash-lite,translation,western_quality_translation,quality_translation_uk_ru_001,True,100,,
mistralai/mistral-large-2512,enrichment,western_quality_expanded,quality_enrich_china_trade_controls_001,True,100,,
mistralai/mistral-large-2512,enrichment,western_quality_enrichment,quality_enrich_conflict_claims_001,True,100,,
mistralai/mistral-large-2512,enrichment,western_quality_expanded,quality_enrich_real_quote_attribution_001,True,100,,
mistralai/mistral-large-2512,enrichment,western_quality_expanded,quality_enrich_sensitive_no_softening_001,True,100,,
mistralai/mistral-large-2512,enrichment,western_quality_enrichment,quality_enrich_telegram_dirty_001,True,100,,
mistralai/mistral-large-2512,enrichment,western_quality_expanded,quality_enrich_uncertain_claim_001,True,100,,
mistralai/mistral-large-2512,query,western_quality_expanded,quality_query_china_iran_energy_001,True,100,,
mistralai/mistral-large-2512,query,western_quality_expanded,quality_query_taiwan_quarantine_001,True,100,,
mistralai/mistral-large-2512,query,western_quality_expanded,quality_query_xinjiang_competing_claims_001,True,100,,
mistralai/mistral-large-2512,script_pack,western_quality_query,quality_script_pack_001,True,100,,
mistralai/mistral-large-2512,script_pack,western_quality_expanded,quality_script_pack_sensitive_sources_001,True,100,,
mistralai/mistral-large-2512,query,western_quality_query,quality_synth_conflict_sources_001,True,100,,
mistralai/mistral-large-2512,translation,western_quality_expanded,quality_translation_en_ru_scs_001,True,100,,
mistralai/mistral-large-2512,translation,western_quality_translation,quality_translation_ru_en_001,True,100,,
mistralai/mistral-large-2512,translation,western_quality_expanded,quality_translation_ru_en_hongkong_001,True,100,,
mistralai/mistral-large-2512,translation,western_quality_expanded,quality_translation_ru_en_trade_001,True,100,,
mistralai/mistral-large-2512,translation,western_quality_expanded,quality_translation_uk_en_tibet_001,True,100,,
mistralai/mistral-large-2512,translation,western_quality_translation,quality_translation_uk_ru_001,True,100,,
mistralai/mistral-small-2603,enrichment,western_quality_expanded,quality_enrich_china_trade_controls_001,True,100,,
mistralai/mistral-small-2603,enrichment,western_quality_enrichment,quality_enrich_conflict_claims_001,True,100,,
mistralai/mistral-small-2603,enrichment,western_quality_expanded,quality_enrich_real_quote_attribution_001,True,100,,
mistralai/mistral-small-2603,enrichment,western_quality_expanded,quality_enrich_sensitive_no_softening_001,True,100,,
mistralai/mistral-small-2603,enrichment,western_quality_enrichment,quality_enrich_telegram_dirty_001,True,100,,
mistralai/mistral-small-2603,enrichment,western_quality_expanded,quality_enrich_uncertain_claim_001,True,100,,
mistralai/mistral-small-2603,query,western_quality_expanded,quality_query_china_iran_energy_001,True,100,,
mistralai/mistral-small-2603,query,western_quality_expanded,quality_query_taiwan_quarantine_001,True,100,,
mistralai/mistral-small-2603,query,western_quality_expanded,quality_query_xinjiang_competing_claims_001,True,100,,
mistralai/mistral-small-2603,script_pack,western_quality_query,quality_script_pack_001,True,100,,
mistralai/mistral-small-2603,script_pack,western_quality_expanded,quality_script_pack_sensitive_sources_001,True,100,,
mistralai/mistral-small-2603,query,western_quality_query,quality_synth_conflict_sources_001,True,100,,
mistralai/mistral-small-2603,translation,western_quality_expanded,quality_translation_en_ru_scs_001,True,100,,
mistralai/mistral-small-2603,translation,western_quality_translation,quality_translation_ru_en_001,True,100,,
mistralai/mistral-small-2603,translation,western_quality_expanded,quality_translation_ru_en_hongkong_001,True,100,,
mistralai/mistral-small-2603,translation,western_quality_expanded,quality_translation_ru_en_trade_001,True,100,,
mistralai/mistral-small-2603,translation,western_quality_expanded,quality_translation_uk_en_tibet_001,True,100,,
mistralai/mistral-small-2603,translation,western_quality_translation,quality_translation_uk_ru_001,True,100,,
openai/gpt-5.4-nano,enrichment,western_quality_expanded,quality_enrich_china_trade_controls_001,True,100,,
openai/gpt-5.4-nano,enrichment,western_quality_enrichment,quality_enrich_conflict_claims_001,True,100,,
openai/gpt-5.4-nano,enrichment,western_quality_expanded,quality_enrich_real_quote_attribution_001,True,100,,
openai/gpt-5.4-nano,enrichment,western_quality_expanded,quality_enrich_sensitive_no_softening_001,True,100,,
openai/gpt-5.4-nano,enrichment,western_quality_enrichment,quality_enrich_telegram_dirty_001,True,100,,
openai/gpt-5.4-nano,enrichment,western_quality_expanded,quality_enrich_uncertain_claim_001,True,100,,
openai/gpt-5.4-nano,query,western_quality_expanded,quality_query_china_iran_energy_001,True,100,,
openai/gpt-5.4-nano,query,western_quality_expanded,quality_query_taiwan_quarantine_001,True,100,,
openai/gpt-5.4-nano,query,western_quality_expanded,quality_query_xinjiang_competing_claims_001,True,100,,
openai/gpt-5.4-nano,script_pack,western_quality_query,quality_script_pack_001,True,100,,
openai/gpt-5.4-nano,script_pack,western_quality_expanded,quality_script_pack_sensitive_sources_001,True,100,,
openai/gpt-5.4-nano,query,western_quality_query,quality_synth_conflict_sources_001,True,100,,
openai/gpt-5.4-nano,translation,western_quality_expanded,quality_translation_en_ru_scs_001,True,100,,
openai/gpt-5.4-nano,translation,western_quality_translation,quality_translation_ru_en_001,True,100,,
openai/gpt-5.4-nano,translation,western_quality_expanded,quality_translation_ru_en_hongkong_001,True,100,,
openai/gpt-5.4-nano,translation,western_quality_expanded,quality_translation_ru_en_trade_001,True,100,,
openai/gpt-5.4-nano,translation,western_quality_expanded,quality_translation_uk_en_tibet_001,True,100,,
openai/gpt-5.4-nano,translation,western_quality_translation,quality_translation_uk_ru_001,True,100,,
